;time;x;y;fx;fy
;63;120;-120;0;0
;126;120;-120;0;0
;189;120;-120;0;0
;252;120;-120;0;0
;315;120;-120;0;0
;378;120;-120;0;0
;441;120;-120;0;0
;504;120;-120;0;0
;567;120;-120;0;0
;630;120;-120;0;0
;693;120;-120;0;0
;756;120;-120;0;0
;819;120;-120;0;0
;882;120;-120;0;0
;945;120;-120;0;0
;1008;120;-120;0;0
;1071;120;-120;0;0
;1134;120;-120;0;30
;1197;120;-120;0;30
;1260;120;-120;0;30
;1323;120;-120;0;30
;1386;120;-120;0;30
;1449;120;-120;0;139
;1512;120;-115;0;139
;1575;120;-113;0;139
;1638;120;-111;0;139
;1701;120;-109;0;139
;1764;120;-104;0;223
;1827;120;-101;0;223
;1890;120;-98;0;223
;1953;120;-95;0;223
;2016;120;-88;0;223
;2079;120;-85;0;197
;2142;120;-81;0;197
;2205;120;-78;0;197
;2268;120;-72;0;197
;2331;120;-68;0;197
;2394;120;-65;0;210
;2457;120;-62;0;210
;2520;120;-55;0;210
;2583;120;-52;0;210
;2646;120;-49;0;210
;2709;120;-46;0;99
;2772;120;-46;0;99
;2835;120;-46;0;99
;2898;120;-46;0;99
;2961;120;-46;0;99
;3024;120;-44;0;140
;3087;120;-42;0;140
;3150;120;-40;0;140
;3213;120;-38;0;140
;3276;120;-34;0;78
;3339;120;-34;0;78
;3402;120;-34;0;78
;3465;120;-34;0;78
;3528;120;-34;0;78
;3591;120;-34;0;53
;3654;120;-34;0;53
;3717;120;-34;0;53
;3780;120;-34;0;53
;3843;120;-34;0;53
;3906;120;-34;0;53
;3969;120;-29;0;173
;4032;120;-27;0;173
;4095;120;-24;0;173
;4158;120;-22;0;173
;4221;120;-17;0;139
;4284;120;-15;0;139
;4347;120;-13;0;139
;4410;120;-11;0;139
;4473;120;-7;0;139
;4536;120;-6;0;80
;4599;120;-6;0;80
;4662;120;-6;0;80
;4725;120;-6;0;80
;4788;120;-6;0;80
;4851;120;-6;0;95
;4914;120;-6;0;95
;4977;120;-6;0;95
;5040;120;-6;0;95
;5103;120;-6;0;95
;5166;120;-6;0;140
;5229;120;-2;0;140
;5292;120;0;0;140
;5355;120;1;0;140
;5418;120;3;0;140
;5481;120;5;0;110
;5544;120;5;0;110
;5607;120;5;0;110
;5670;120;5;0;110
;5733;120;5;0;130
;5796;120;6;0;130
;5859;120;8;0;130
;5922;120;10;0;130
;5985;120;13;0;130
;6048;120;15;0;130
;6111;120;18;-26;239
;6174;120;22;-26;239
;6237;120;29;-26;239
;6300;120;33;-26;239
;6363;120;37;-26;239
;6426;120;40;0;164
;6489;120;45;0;164
;6552;120;47;0;164
;6615;120;49;0;164
;6678;120;52;0;164
;6741;120;53;0;41
;6804;120;53;0;41
;6867;120;53;0;41
;6930;120;53;0;41
;6993;120;53;0;58
;7056;120;53;0;58
;7119;120;53;0;58
;7182;120;53;0;58
;7245;120;53;0;58
;7308;120;54;0;158
;7371;120;56;0;158
;7434;120;58;0;158
;7497;120;62;0;158
;7560;120;64;0;158
;7623;120;66;0;100
;7686;120;66;0;100
;7749;120;66;0;100
;7812;120;66;0;100
;7875;120;66;0;100
;7938;120;66;0;116
;8001;120;69;0;116
;8064;120;70;0;116
;8127;120;72;0;116
;8190;120;73;0;116
;8253;120;76;0;116
;8316;120;77;0;56
;8379;120;77;0;56
;8442;120;77;0;56
;8505;120;77;0;56
;8568;120;77;-31;56
;8631;120;77;-31;110
;8694;120;77;-31;110
;8757;120;77;-31;110
;8820;120;77;-31;110
;8883;120;77;-37;110
;8946;120;79;-37;266
;9009;120;84;-37;266
;9072;120;93;-37;266
;9135;120;98;-37;266
;9198;120;103;-41;266
;9261;120;106;-41;101
;9324;120;106;-41;101
;9387;120;106;-41;101
;9450;120;106;-41;101
;9513;120;106;-43;0
;9576;120;106;-43;0
;9639;120;106;-43;0
;9702;120;106;-43;0
;9765;120;106;-43;0
;9828;120;106;-26;0
;9891;120;106;-26;0
;9954;120;106;-26;0
;10017;120;106;-26;0
;10080;120;106;0;0
;10143;120;106;0;0
;10206;120;106;0;98
;10269;120;106;0;98
;10332;120;106;0;98
;10395;120;106;0;98
;10458;120;106;0;98
;10521;120;108;0;142
;10584;120;110;0;142
;10647;120;112;0;142
;10710;120;114;0;142
;10773;120;118;0;142
;10836;120;119;0;60
;10899;120;119;0;60
;10962;120;119;0;60
;11025;120;119;0;60
;11088;120;119;0;60
;11151;120;119;0;0
;11214;120;119;0;0
;11277;120;119;0;0
;11340;120;119;0;0
;11403;120;119;0;0
;11466;120;119;0;0
;11529;120;119;0;0
;11592;120;119;0;0
;11655;120;119;0;0
;11718;120;119;0;0
;11781;120;119;0;0
;11844;120;119;0;0
;11907;120;119;0;0
;11970;120;119;0;0
;12033;120;119;0;0
;12096;120;119;0;0
;12159;120;119;0;0
;12222;120;119;0;0
;12285;120;119;0;0
;12348;120;119;0;0
;12411;120;119;0;0
;12474;120;119;0;0
;12537;120;119;0;0
;12600;120;119;0;0
;12663;120;119;0;0
;12726;120;119;0;0
;12789;120;119;0;0
;12852;120;119;0;0
;12915;120;119;0;0
;12978;120;119;0;0
;13041;120;119;0;0
;13104;120;119;0;0
;13167;120;119;0;0
;13230;120;119;-44;0
;13293;120;119;-44;0
;13356;120;118;-44;-112
;13419;120;117;-44;-112
;13482;120;115;-44;-112
;13545;120;114;-43;-112
;13608;120;111;-43;-112
;13671;120;110;-43;0
;13734;120;110;-43;0
;13797;120;110;-43;0
;13860;120;110;-28;0
;13923;120;110;-28;0
;13986;120;110;-28;0
;14049;120;110;-28;0
;14112;120;110;0;0
;14175;120;110;0;0
;14238;120;110;0;0
;14301;120;110;0;0
;14364;120;110;0;0
;14427;120;110;-65;0
;14490;120;110;-65;0
;14553;120;110;-65;0
;14616;120;110;-65;-50
;14679;120;110;-65;-50
;14742;120;110;-65;-50
;14805;116;110;-223;-50
;14868;109;110;-223;-50
;14931;105;108;-223;-174
;14994;102;105;-223;-174
;15057;94;101;-394;-174
;15120;90;98;-394;-174
;15183;86;96;-394;-174
;15246;82;94;-394;-132
;15309;78;92;-394;-132
;15372;71;89;-361;-132
;15435;67;87;-361;-132
;15498;64;85;-361;-132
;15561;60;83;-361;-158
;15624;51;79;-361;-158
;15687;47;77;-301;-158
;15750;42;74;-301;-158
;15813;34;70;-301;-122
;15876;30;68;-301;-122
;15939;27;67;-301;-122
;16002;22;65;-253;-122
;16065;13;62;-253;-122
;16128;8;60;-253;-160
;16191;3;58;-253;-160
;16254;-5;53;-134;-160
;16317;-7;51;-134;-160
;16380;-8;48;-134;-160
;16443;-10;46;-134;-216
;16506;-13;39;-134;-216
;16569;-15;36;-88;-216
;16632;-15;33;-88;-216
;16695;-15;29;-88;-216
;16758;-15;26;-88;-214
;16821;-15;23;-88;-214
;16884;-15;16;-88;-214
;16947;-15;13;-99;-214
;17010;-15;9;-99;-214
;17073;-15;4;-99;-112
;17136;-15;3;-99;-112
;17199;-15;1;-99;-112
;17262;-18;0;-248;-112
;17325;-26;-2;-248;-112
;17388;-30;-3;-248;-75
;17451;-34;-3;-248;-75
;17514;-38;-3;-248;-75
;17577;-42;-3;-300;-75
;17640;-49;-3;-300;-75
;17703;-53;-4;-300;-213
;17766;-56;-7;-300;-213
;17829;-60;-11;-300;-213
;17892;-62;-17;-107;-213
;17955;-62;-21;-107;-213
;18018;-62;-24;-107;-492
;18081;-62;-31;-107;-492
;18144;-62;-35;-50;-492
;18207;-62;-39;-50;-492
;18270;-62;-42;-50;-492
;18333;-62;-46;-50;-231
;18396;-62;-53;-50;-231
;18459;-62;-56;-132;-231
;18522;-64;-59;-132;-231
;18585;-67;-66;-132;-99
;18648;-69;-66;-132;-99
;18711;-71;-66;-132;-99
;18774;-72;-66;-165;-99
;18837;-77;-66;-165;-99
;18900;-79;-66;-165;-181
;18963;-82;-68;-165;-181
;19026;-84;-70;-165;-181
;19089;-87;-76;-98;-181
;19152;-87;-78;-98;-181
;19215;-87;-81;-98;-181
;19278;-87;-85;-98;-263
;19341;-87;-95;-98;-263
;19404;-87;-100;-46;-263
;19467;-87;-104;-46;-263
;19530;-87;-109;-46;-263
;19593;-87;-116;-46;-85
;19656;-87;-116;-46;-85
;19719;-89;-116;-153;-85
;19782;-91;-116;-153;-85
;19845;-96;-116;-153;-85
;19908;-98;-116;-153;0
;19971;-100;-116;-153;0
;20034;-107;-116;-250;0
;20097;-111;-116;-250;0
;20160;-115;-116;-250;0
;20223;-119;-116;-250;0
;20286;-126;-116;-132;0
;20349;-128;-116;-132;0
;20412;-129;-116;-132;0
;20475;-131;-116;-132;0
;20538;-133;-116;-132;0
;20601;-136;-116;0;-64
;20664;-136;-116;0;-64
;20727;-136;-116;0;-64
;20790;-136;-116;0;-64
;20853;-136;-116;0;-66
;20916;-136;-116;0;-66
;20979;-136;-116;30;-66
;21042;-136;-116;30;-66
;21105;-136;-116;30;-66
;21168;-136;-116;30;-66
;21231;-136;-116;30;-49
;21294;-136;-116;30;-49
;21357;-136;-116;31;-49
;21420;-136;-116;31;-49
;21483;-136;-116;31;-49
;21546;-136;-116;31;0
;21609;-136;-116;0;0
;21672;-136;-116;0;0
;21735;-136;-116;0;0
;21798;-136;-116;0;0
;21861;-136;-116;0;0
;21924;-136;-116;0;0
;21987;-136;-116;0;0
;22050;-136;-116;0;0
;22113;-136;-116;0;0
;22176;-136;-116;0;-27
;22239;-136;-116;0;-27
;22302;-136;-116;0;-27
;22365;-136;-116;0;-27
;22428;-136;-116;0;0
;22491;-136;-116;0;0
;22554;-136;-116;0;0
;22617;-136;-116;0;0
;22680;-136;-116;0;0
;22743;-136;-116;0;0
;22806;-136;-116;0;0
;22869;-136;-116;0;0
;22932;-136;-116;0;0
;22995;-136;-116;0;0
;23058;-136;-116;0;0
;23121;-136;-116;0;0
;23184;-136;-116;0;0
;23247;-136;-116;0;0
;23310;-136;-116;0;0
;23373;-136;-116;0;0
;23436;-136;-116;0;0
;23499;-136;-116;0;0
;23562;-136;-116;0;0
;23625;-136;-116;0;0
;23688;-136;-116;0;0
;23751;-136;-116;0;0
;23814;-136;-116;29;0
;23877;-136;-116;29;0
;23940;-136;-116;29;0
;24003;-136;-116;29;0
;24066;-136;-116;29;0
;24129;-136;-116;0;0
;24192;-136;-116;0;0
;24255;-136;-116;0;0
;24318;-136;-116;0;0
;24381;-136;-116;0;0
;24444;-136;-116;0;0
;24507;-136;-116;0;0
;24570;-136;-116;0;0
;24633;-136;-116;0;0
;24696;-136;-116;0;0
;24759;-136;-116;0;0
;24822;-136;-116;0;0
;24885;-136;-116;0;0
;24948;-136;-116;0;0
;25011;-136;-116;0;0
;25074;-136;-116;0;0
;25137;-136;-116;0;0
;25200;-136;-116;0;0
;25263;-136;-116;0;0
;25326;-136;-116;159;0
;25389;-131;-116;159;0
;25452;-128;-116;159;0
;25515;-126;-116;159;0
;25578;-123;-116;159;0
;25641;-118;-116;299;0
;25704;-114;-116;299;0
;25767;-110;-116;299;0
;25830;-103;-116;299;0
;25893;-99;-116;299;0
;25956;-96;-116;516;0
;26019;-92;-116;516;0
;26082;-89;-116;516;0
;26145;-81;-116;516;0
;26208;-78;-116;516;0
;26271;-74;-116;531;0
;26334;-67;-116;531;0
;26397;-63;-116;531;0
;26460;-59;-116;531;0
;26523;-56;-116;531;0
;26586;-52;-116;536;0
;26649;-45;-116;536;0
;26712;-41;-116;536;0
;26775;-34;-116;536;0
;26838;-34;-116;536;0
;26901;-27;-116;488;0
;26964;-23;-116;488;0
;27027;-19;-116;488;0
;27090;-12;-116;488;0
;27153;-8;-116;507;0
;27216;-5;-116;507;0
;27279;-1;-116;507;0
;27342;5;-116;507;0
;27405;9;-116;507;0
;27468;13;-116;474;0
;27531;16;-116;474;0
;27594;20;-116;474;0
;27657;27;-116;474;0
;27720;31;-116;474;0
;27783;35;-116;474;0
;27846;42;-116;353;0
;27909;46;-116;353;0
;27972;49;-116;353;0
;28035;57;-116;353;0
;28098;57;-116;353;0
;28161;66;-116;276;0
;28224;71;-116;276;0
;28287;76;-116;276;0
;28350;85;-116;276;0
;28413;88;-116;121;0
;28476;90;-116;121;0
;28539;91;-116;121;0
;28602;93;-116;121;0
;28665;96;-116;121;0
;28728;97;-116;89;0
;28791;97;-116;89;0
;28854;97;-116;89;0
;28917;97;-116;89;0
;28980;97;-116;89;0
;29043;97;-116;98;0
;29106;97;-116;98;0
;29169;97;-116;98;0
;29232;97;-116;98;0
;29295;97;-116;98;0
;29358;101;-116;284;-90
;29421;105;-116;284;-90
;29484;108;-116;284;-90
;29547;112;-116;284;-90
;29610;119;-116;284;-90
;29673;123;-116;138;-46
;29736;125;-116;138;-46
;29799;127;-116;138;-46
;29862;129;-116;138;-46
;29925;133;-116;138;-46
;29988;135;-116;138;-46
;30051;135;-116;0;0
;30114;135;-116;0;0
;30177;135;-113;0;203
;30240;135;-110;0;203
;30303;135;-106;0;203
;30366;135;-100;0;203
;30429;135;-97;0;203
;30492;135;-95;0;45
;30555;135;-95;0;45
;30618;135;-95;0;45
;30681;135;-95;0;45
;30744;135;-95;0;45
;30807;135;-95;0;48
;30870;135;-95;0;48
;30933;135;-95;0;48
;30996;135;-95;0;48
;31059;135;-95;0;48
;31122;135;-95;0;73
;31185;135;-95;0;73
;31248;135;-95;0;73
;31311;135;-95;0;73
;31374;135;-95;0;50
;31437;135;-95;0;50
;31500;135;-95;0;50
;31563;135;-95;0;50
;31626;135;-95;0;50
;31689;135;-95;0;149
;31752;135;-93;0;149
;31815;135;-89;0;149
;31878;135;-89;0;149
;31941;135;-85;0;149
;32004;135;-83;0;147
;32067;135;-81;0;147
;32130;135;-79;0;147
;32193;135;-75;0;147
;32256;135;-73;0;147
;32319;135;-71;0;147
;32382;135;-70;0;110
;32445;135;-70;0;110
;32508;135;-70;-97;110
;32571;135;-70;-97;110
;32634;135;-70;-97;110
;32697;135;-70;-97;30
;32760;135;-70;-97;30
;32823;133;-70;-518;30
;32886;125;-70;-518;30
;32949;121;-70;-518;90
;33012;117;-70;-518;90
;33075;110;-70;-661;90
;33138;110;-70;-661;90
;33201;102;-70;-661;90
;33264;98;-68;-661;479
;33327;93;-64;-661;479
;33390;84;-54;-419;479
;33453;79;-49;-419;479
;33516;74;-45;-419;479
;33579;64;-35;-419;630
;33642;64;-35;-419;630
;33705;55;-25;-306;630
;33768;50;-21;-306;630
;33831;45;-16;-306;630
;33894;41;-12;-306;76
;33957;33;-12;-306;76
;34020;29;-12;-242;76
;34083;22;-12;-242;76
;34146;22;-12;-242;76
;34209;14;-12;-242;52
;34272;10;-12;-242;52
;34335;6;-12;-242;52
;34398;1;-12;-122;52
;34461;0;-12;-122;52
;34524;-2;-10;-122;161
;34587;-5;-5;-122;161
;34650;-7;-2;-122;161
;34713;-7;0;-57;161
;34776;-7;2;-57;161
;34839;-7;4;-57;176
;34902;-7;7;-57;176
;34965;-7;12;-57;176
;35028;-7;14;-61;176
;35091;-7;17;-61;176
;35154;-7;21;-61;105
;35217;-7;21;-61;105
;35280;-7;21;-61;105
;35343;-7;21;-107;105
;35406;-7;21;-107;105
;35469;-7;21;-107;105
;35532;-7;26;-107;236
;35595;-7;29;-107;236
;35658;-9;33;-251;236
;35721;-18;42;-251;236
;35784;-23;46;-251;245
;35847;-27;51;-251;245
;35910;-32;55;-251;245
;35973;-39;63;-391;245
;36036;-43;66;-391;245
;36099;-46;69;-391;0
;36162;-50;69;-391;0
;36225;-58;69;-324;0
;36288;-62;69;-324;0
;36351;-65;69;-324;0
;36414;-73;69;-324;0
;36477;-77;69;-324;0
;36540;-81;69;-324;0
;36603;-85;69;-324;0
;36666;-88;69;-232;0
;36729;-96;69;-232;0
