x;y
148;-130
148;-130
148;-130
148;-130
148;-130
148;-130
148;-130
148;-130
148;-130
144;-125
139;-121
130;-112
126;-108
122;-103
117;-98
112;-94
103;-84
98;-79
93;-75
88;-69
76;-58
70;-52
59;-40
53;-35
49;-30
39;-21
34;-16
30;-11
25;-6
20;-1
15;2
6;12
1;17
-3;22
-8;26
-17;36
-22;41
-27;45
-35;53
-38;57
-42;60
-45;64
-52;71
-55;74
-59;78
-62;81
-69;88
-72;91
-76;96
-81;101
-86;105
-96;115
-100;120
-105;123
-110;125
-114;128
-122;130
-126;130
-129;130
-131;130
-132;130
-135;127
-136;125
